x,y,z1,z2,z3,z4
0.75,3.65,-129.4692,-0.4125957,0.0005837,0.412012
0.75,3.7,-129.4692,-0.4124844,0.0005277,0.4119566
0.75,3.75,-129.4691,-0.4123835,0.0004765,0.411907
0.75,3.8,-129.4691,-0.4122922,0.0004297,0.4118624
0.75,3.85,-129.469,-0.4122098,0.0003872,0.4118225
0.75,3.9,-129.469,-0.4121357,0.0003489,0.4117868
0.75,3.95,-129.469,-0.4120693,0.0003143,0.411755
0.75,4.0,-129.4689,-0.4120097,0.0002831,0.4117266
0.8,0.5,-129.2579,0.1389187,-0.6771777,0.538259
0.8,0.55,-129.3139,0.0072781,-0.5169781,0.5097
0.8,0.6,-129.357,-0.0835681,-0.4008307,0.4843989
0.8,0.65,-129.3906,-0.1473206,-0.31463,0.4619506
0.8,0.7,-129.4171,-0.192728,-0.2492408,0.4419688
0.8,0.75,-129.4382,-0.2254148,-0.1987013,0.4241161
0.8,0.8,-129.455,-0.2490528,-0.1590697,0.4081226
0.8,0.85,-129.4685,-0.2661342,-0.1276411,0.3937753
0.8,0.9,-129.4793,-0.2784195,-0.1024784,0.380898
0.8,0.95,-129.488,-0.2871826,-0.0821532,0.3693359
0.8,1.0,-129.495,-0.2933465,-0.065604,0.3589505
0.8,1.05,-129.5005,-0.2975816,-0.0520355,0.3496171
0.8,1.1,-129.5049,-0.3003712,-0.0408533,0.3412246
0.8,1.15,-129.5083,-0.3020692,-0.0316049,0.3336741
0.8,1.2,-129.5109,-0.302933,-0.0239448,0.3268778
0.8,1.25,-129.5128,-0.3031558,-0.0176012,0.320757
0.8,1.3,-129.5143,-0.302885,-0.0123565,0.3152415
0.8,1.35,-129.5152,-0.3022327,-0.008035,0.3102678
0.8,1.4,-129.5158,-0.3012897,-0.0044886,0.3057783
0.8,1.45,-129.5161,-0.3001259,-0.0015955,0.3017215
0.8,1.5,-129.5161,-0.2987957,0.0007448,0.2980508
0.8,1.55,-129.516,-0.2973439,0.0026185,0.2947254
0.8,1.6,-129.5156,-0.2958048,0.0040957,0.2917091
0.8,1.65,-129.5152,-0.2942046,0.0052338,0.2889707
0.8,1.7,-129.5147,-0.2925663,0.0060831,0.2864831
0.8,1.75,-129.514,-0.2909102,0.0066874,0.2842228
0.8,1.8,-129.5134,-0.2892526,0.0070838,0.2821687
0.8,1.85,-129.5127,-0.287608,0.0073057,0.2803022
0.8,1.9,-129.512,-0.2859905,0.0073846,0.2786059
0.8,1.95,-129.5113,-0.2844127,0.0073489,0.2770637
0.8,2.0,-129.5106,-0.2828839,0.0072232,0.2756606
0.8,2.05,-129.51,-0.2814112,0.0070286,0.2743826
0.8,2.1,-129.5093,-0.2800006,0.0067838,0.2732167
0.8,2.15,-129.5087,-0.2786564,0.0065052,0.2721512
0.8,2.2,-129.5081,-0.277381,0.0062055,0.2711754
0.8,2.25,-129.5075,-0.2761744,0.0058944,0.27028
0.8,2.3,-129.507,-0.2750356,0.0055787,0.2694568
0.8,2.35,-129.5064,-0.2739632,0.0052644,0.2686987
0.8,2.4,-129.506,-0.2729556,0.0049561,0.2679995
0.8,2.45,-129.5055,-0.2720111,0.0046575,0.2673536
0.8,2.5,-129.5051,-0.2711267,0.0043702,0.2667565
0.8,2.55,-129.5047,-0.2702987,0.0040945,0.2662041
0.8,2.6,-129.5043,-0.269523,0.0038301,0.2656929
0.8,2.65,-129.504,-0.268796,0.0035766,0.2652194
0.8,2.7,-129.5036,-0.2681151,0.0033342,0.2647809
0.8,2.75,-129.5033,-0.2674779,0.0031031,0.2643747
0.8,2.8,-129.503,-0.2668823,0.0028837,0.2639986
0.8,2.85,-129.5028,-0.2663264,0.0026759,0.2636504
0.8,2.9,-129.5025,-0.2658079,0.0024797,0.2633282
0.8,2.95,-129.5023,-0.265325,0.0022947,0.2630302
0.8,3.0,-129.5021,-0.2648753,0.0021205,0.2627547
0.8,3.05,-129.5019,-0.2644569,0.0019565,0.2625003
0.8,3.1,-129.5017,-0.2640677,0.0018022,0.2622654
0.8,3.15,-129.5016,-0.2637061,0.0016571,0.2620489
0.8,3.2,-129.5014,-0.2633705,0.001521,0.2618494
0.8,3.25,-129.5013,-0.2630596,0.0013936,0.2616659
0.8,3.3,-129.5012,-0.2627721,0.0012747,0.2614974
0.8,3.35,-129.501,-0.2625067,0.001164,0.2613426
0.8,3.4,-129.5009,-0.2622622,0.0010613,0.2612008
0.8,3.45,-129.5008,-0.2620373,0.0009663,0.261071
0.8,3.5,-129.5008,-0.2618308,0.0008785,0.2609523
0.8,3.55,-129.5007,-0.2616416,0.0007976,0.260844
0.8,3.6,-129.5006,-0.2614685,0.000723,0.2607454
0.8,3.65,-129.5005,-0.2613104,0.0006546,0.2606558
0.8,3.7,-129.5005,-0.2611662,0.0005917,0.2605744
0.8,3.75,-129.5004,-0.2610348,0.0005342,0.2605006
0.8,3.8,-129.5004,-0.2609155,0.0004816,0.2604338
0.8,3.85,-129.5003,-0.2608074,0.000434,0.2603734
0.8,3.9,-129.5003,-0.2607098,0.0003908,0.2603189
0.8,3.95,-129.5003,-0.2606217,0.0003519,0.2602698
0.8,4.0,-129.5002,-0.2605424,0.0003166,0.2602257
0.85,0.5,-129.3023,0.2432546,-0.6496103,0.4063556
0.85,0.55,-129.3558,0.1096458,-0.4924554,0.3828096
0.85,0.6,-129.3967,0.0172389,-0.3789957,0.3617567
0.85,0.65,-129.4283,-0.0477576,-0.2951319,0.3428896
0.85,0.7,-129.4531,-0.0941565,-0.2317597,0.3259163
0.85,0.75,-129.4726,-0.1276131,-0.1829759,0.310589
0.85,0.8,-129.488,-0.1518171,-0.144898,0.2967151
0.85,0.85,-129.5002,-0.1692836,-0.1148614,0.284145
0.85,0.9,-129.5099,-0.1818026,-0.0909523,0.2727549
0.85,0.95,-129.5176,-0.1906789,-0.0717567,0.2624356
0.85,1.0,-129.5236,-0.1968634,-0.0562249,0.2530883
0.85,1.05,-129.5283,-0.20105,-0.0435724,0.2446225
0.85,1.1,-129.5319,-0.2037407,-0.0332148,0.2369556
0.85,1.15,-129.5346,-0.2053032,-0.0247086,0.2300119
0.85,1.2,-129.5366,-0.2060059,-0.0177165,0.2237224
0.85,1.25,-129.538,-0.2060499,-0.0119734,0.2180233
0.85,1.3,-129.5389,-0.2055883,-0.0072678,0.2128561
0.85,1.35,-129.5394,-0.2047373,-0.0034294,0.2081667
0.85,1.4,-129.5396,-0.2035905,-0.0003153,0.2039059
0.85,1.45,-129.5395,-0.20222,0.0021912,0.2000287
0.85,1.5,-129.5392,-0.2006811,0.0041859,0.1964951
0.85,1.55,-129.5387,-0.1990194,0.0057496,0.1932697
0.85,1.6,-129.5381,-0.1972697,0.0069482,0.1903215
0.85,1.65,-129.5374,-0.1954585,0.0078347,0.1876237
0.85,1.7,-129.5366,-0.1936091,0.0084559,0.1851532
0.85,1.75,-129.5358,-0.1917424,0.0088526,0.1828897
0.85,1.8,-129.535,-0.1898753,0.00906,0.1808153
0.85,1.85,-129.5341,-0.1880233,0.0091096,0.1789136
0.85,1.9,-129.5332,-0.1862016,0.0090319,0.1771696
0.85,1.95,-129.5324,-0.1844236,0.0088543,0.1755693
0.85,2.0,-129.5316,-0.1826996,0.0086003,0.1740993
0.85,2.05,-129.5308,-0.1810375,0.00829,0.1727475
0.85,2.1,-129.53,-0.1794437,0.0079412,0.1715024
0.85,2.15,-129.5293,-0.177923,0.0075691,0.1703538
0.85,2.2,-129.5286,-0.1764777,0.0071854,0.1692922
0.85,2.25,-129.5279,-0.1751079,0.0067985,0.1683093
0.85,2.3,-129.5273,-0.1738124,0.0064143,0.167398
0.85,2.35,-129.5267,-0.1725895,0.0060378,0.1665516
0.85,2.4,-129.5261,-0.1714377,0.005673,0.1657646
0.85,2.45,-129.5256,-0.1703546,0.0053226,0.1650319
0.85,2.5,-129.5251,-0.169337,0.0049878,0.1643491
0.85,2.55,-129.5247,-0.1683809,0.0046684,0.1637124
0.85,2.6,-129.5243,-0.167482,0.0043636,0.1631183
0.85,2.65,-129.5239,-0.1666366,0.0040728,0.1625637
0.85,2.7,-129.5235,-0.1658414,0.0037958,0.1620456
0.85,2.75,-129.5231,-0.1650941,0.0035326,0.1615614
0.85,2.8,-129.5228,-0.1643923,0.0032833,0.161109
0.85,2.85,-129.5225,-0.1637337,0.0030476,0.1606861
0.85,2.9,-129.5222,-0.1631163,0.0028253,0.160291
0.85,2.95,-129.522,-0.1625377,0.002616,0.1599217
0.85,3.0,-129.5218,-0.1619958,0.002419,0.1595768
0.85,3.05,-129.5215,-0.1614883,0.0022337,0.1592546
0.85,3.1,-129.5213,-0.1610132,0.0020595,0.1589537
0.85,3.15,-129.5211,-0.1605688,0.0018957,0.158673
0.85,3.2,-129.521,-0.1601533,0.001742,0.1584113
0.85,3.25,-129.5208,-0.1597656,0.001598,0.1581675
0.85,3.3,-129.5207,-0.1594043,0.0014636,0.1579407
0.85,3.35,-129.5205,-0.1590682,0.0013385,0.1577297
0.85,3.4,-129.5204,-0.158756,0.0012223,0.1575336
0.85,3.45,-129.5203,-0.1584663,0.0011146,0.1573517
0.85,3.5,-129.5202,-0.1581979,0.0010149,0.157183
0.85,3.55,-129.5201,-0.1579497,0.0009227,0.157027
0.85,3.6,-129.52,-0.1577206,0.0008377,0.1568829
0.85,3.65,-129.52,-0.1575095,0.0007595,0.15675
0.85,3.7,-129.5199,-0.1573153,0.0006876,0.1566277
0.85,3.75,-129.5198,-0.1571369,0.0006216,0.1565152
0.85,3.8,-129.5198,-0.1569733,0.0005614,0.1564119
0.85,3.85,-129.5197,-0.1568236,0.0005065,0.156317
0.85,3.9,-129.5197,-0.156687,0.0004567,0.1562302
0.85,3.95,-129.5196,-0.1565626,0.0004115,0.156151
0.85,4.0,-129.5196,-0.1564494,0.0003705,0.1560789
0.9,0.5,-129.3357,0.3204862,-0.6271895,0.3067032
0.9,0.55,-129.3873,0.1846774,-0.47233,0.2876525
0.9,0.6,-129.4263,0.0904454,-0.3608974,0.270452
0.9,0.65,-129.4564,0.0239258,-0.2787985,0.2548726
0.9,0.7,-129.4797,-0.023746,-0.2169598,0.2407059
0.9,0.75,-129.4978,-0.0582563,-0.1695283,0.2277846
0.9,0.8,-129.512,-0.0833178,-0.1326646,0.2159825
0.9,0.85,-129.5231,-0.1014695,-0.1037312,0.2052008
0.9,0.9,-129.5318,-0.1145262,-0.080829,0.1953552
0.9,0.95,-129.5386,-0.1238169,-0.0625532,0.1863702
0.9,1.0,-129.5438,-0.130315,-0.0478611,0.1781761
0.9,1.05,-129.5477,-0.1347336,-0.0359743,0.170708
0.9,1.1,-129.5506,-0.1375908,-0.0263137,0.1639045
0.9,1.15,-129.5527,-0.1392673,-0.0184407,0.1577081
0.9,1.2,-129.5542,-0.1400418,-0.0120223,0.1520641
0.9,1.25,-129.555,-0.1401232,-0.0067975,0.1469208
0.9,1.3,-129.5555,-0.1396707,-0.0025586,0.1422293
0.9,1.35,-129.5555,-0.138805,0.0008606,0.1379444
0.9,1.4,-129.5553,-0.1376233,0.0035989,0.1340243
0.9,1.45,-129.5549,-0.1362001,0.0057689,0.1304312
0.9,1.5,-129.5543,-0.1345932,0.0074615,0.1271316
0.9,1.55,-129.5535,-0.1328498,0.0087535,0.1240962
0.9,1.6,-129.5526,-0.1310062,0.0097064,0.1212997
0.9,1.65,-129.5517,-0.1290903,0.0103697,0.1187205
0.9,1.7,-129.5507,-0.1271271,0.0107872,0.1163398
0.9,1.75,-129.5496,-0.125139,0.0109975,0.1141414
0.9,1.8,-129.5486,-0.1231446,0.011034,0.1121106
0.9,1.85,-129.5475,-0.1211609,0.010927,0.1102339
0.9,1.9,-129.5465,-0.1192049,0.010706,0.1084989
0.9,1.95,-129.5455,-0.1172914,0.0103977,0.1068937
0.9,2.0,-129.5446,-0.1154319,0.0100248,0.1054071
0.9,2.05,-129.5436,-0.1136354,0.0096065,0.1040288
0.9,2.1,-129.5427,-0.111909,0.0091598,0.1027491
0.9,2.15,-129.5419,-0.1102582,0.008699,0.1015592
0.9,2.2,-129.5411,-0.1086857,0.0082348,0.1004508
0.9,2.25,-129.5403,-0.1071916,0.0077746,0.099417
0.9,2.3,-129.5396,-0.1057749,0.0073236,0.0984513
0.9,2.35,-129.539,-0.104434,0.006886,0.097548
0.9,2.4,-129.5383,-0.1031673,0.0064651,0.0967021
0.9,2.45,-129.5377,-0.1019722,0.0060632,0.0959089
0.9,2.5,-129.5372,-0.1008455,0.0056808,0.0951646
0.9,2.55,-129.5367,-0.0997829,0.0053174,0.0944655
0.9,2.6,-129.5362,-0.09878,0.0049717,0.0938082
0.9,2.65,-129.5357,-0.0978331,0.0046431,0.0931899
0.9,2.7,-129.5353,-0.0969387,0.0043309,0.0926078
0.9,2.75,-129.5349,-0.0960942,0.0040349,0.0920592
0.9,2.8,-129.5345,-0.095297,0.0037549,0.091542
0.9,2.85,-129.5342,-0.0945448,0.0034906,0.0910541
0.9,2.9,-129.5339,-0.0938353,0.0032415,0.0905938
0.9,2.95,-129.5336,-0.0931663,0.003007,0.0901593
0.9,3.0,-129.5333,-0.0925353,0.0027864,0.0897489
0.9,3.05,-129.5331,-0.0919402,0.0025789,0.0893612
0.9,3.1,-129.5328,-0.0913788,0.0023838,0.088995
0.9,3.15,-129.5326,-0.0908491,0.0022002,0.0886488
0.9,3.2,-129.5324,-0.0903497,0.0020278,0.0883218
0.9,3.25,-129.5322,-0.0898792,0.0018661,0.088013
0.9,3.3,-129.5321,-0.0894364,0.001715,0.0877213
0.9,3.35,-129.5319,-0.0890201,0.0015741,0.087446
0.9,3.4,-129.5318,-0.088629,0.0014429,0.0871861
0.9,3.45,-129.5316,-0.0882619,0.001321,0.0869409
0.9,3.5,-129.5315,-0.0879175,0.0012078,0.0867097
0.9,3.55,-129.5314,-0.0875947,0.0011027,0.0864919
0.9,3.6,-129.5313,-0.0872925,0.0010054,0.086287
0.9,3.65,-129.5312,-0.08701,0.0009155,0.0860945
0.9,3.7,-129.5311,-0.0867464,0.0008326,0.0859137
0.9,3.75,-129.531,-0.0865005,0.0007564,0.085744
0.9,3.8,-129.531,-0.0862714,0.0006865,0.0855849
0.9,3.85,-129.5309,-0.0860583,0.0006224,0.0854358
0.9,3.9,-129.5309,-0.0858602,0.0005638,0.0852963
0.9,3.95,-129.5308,-0.0856765,0.0005103,0.0851662
0.9,4.0,-129.5308,-0.0855065,0.0004613,0.0850451
0.95,0.5,-129.361,0.3786953,-0.609282,0.2305866
0.95,0.55,-129.4109,0.2406683,-0.4561037,0.2154354
0.95,0.6,-129.4485,0.1445367,-0.3461504,0.2016136
0.95,0.65,-129.4772,0.076388,-0.2653427,0.1889547
0.95,0.7,-129.4993,0.0273215,-0.2046424,0.1773208
0.95,0.75,-129.5163,-0.0083761,-0.1582363,0.1666125
0.95,0.8,-129.5295,-0.0344454,-0.1223124,0.1567578
0.95,0.85,-129.5397,-0.053451,-0.0942461,0.1476971
0.95,0.9,-129.5475,-0.0672299,-0.0721453,0.1393752
0.95,0.95,-129.5535,-0.0771298,-0.0546101,0.1317399
0.95,1.0,-129.5579,-0.0841403,-0.0406013,0.1247416
0.95,1.05,-129.5612,-0.0889891,-0.0293435,0.1183326
0.95,1.1,-129.5635,-0.0922068,-0.0202599,0.1124667
0.95,1.15,-129.5651,-0.0941848,-0.0129139,0.1070987
0.95,1.2,-129.566,-0.0952105,-0.0069744,0.1021849
0.95,1.25,-129.5664,-0.0954998,-0.0021828,0.0976827
0.95,1.3,-129.5665,-0.0952176,0.0016659,0.0935517
0.95,1.35,-129.5662,-0.0944891,0.0047349,0.0897541
0.95,1.4,-129.5656,-0.0934148,0.0071593,0.0862554
0.95,1.45,-129.5648,-0.0920724,0.0090475,0.0830249
0.95,1.5,-129.5639,-0.0905222,0.0104866,0.0800355
0.95,1.55,-129.5629,-0.0888136,0.0115492,0.0772643
0.95,1.6,-129.5617,-0.0869853,0.0122933,0.0746919
0.95,1.65,-129.5605,-0.0850674,0.0127654,0.0723019
0.95,1.7,-129.5593,-0.0830871,0.013007,0.07008
0.95,1.75,-129.5581,-0.081069,0.0130549,0.0680141
0.95,1.8,-129.5569,-0.0790342,0.0129413,0.0660928
0.95,1.85,-129.5556,-0.0770017,0.0126958,0.0643058
0.95,1.9,-129.5545,-0.0749904,0.0123473,0.062643
0.95,1.95,-129.5533,-0.0730169,0.0119219,0.061095
0.95,2.0,-129.5522,-0.0710943,0.0114416,0.0596527
0.95,2.05,-129.5512,-0.0692326,0.0109252,0.0583074
0.95,2.1,-129.5501,-0.06744,0.0103889,0.0570511
0.95,2.15,-129.5492,-0.0657226,0.0098462,0.0558764
0.95,2.2,-129.5483,-0.0640837,0.0093071,0.0547766
0.95,2.25,-129.5474,-0.0625239,0.0087782,0.0537456
0.95,2.3,-129.5466,-0.0610422,0.0082642,0.0527779
0.95,2.35,-129.5459,-0.0596373,0.0077686,0.0518687
0.95,2.4,-129.5452,-0.0583077,0.0072943,0.0510134
0.95,2.45,-129.5445,-0.0570511,0.0068429,0.0502082
0.95,2.5,-129.5439,-0.0558641,0.0064146,0.0494494
0.95,2.55,-129.5433,-0.0547424,0.0060086,0.0487337
0.95,2.6,-129.5427,-0.0536816,0.0056234,0.0480581
0.95,2.65,-129.5422,-0.052678,0.005258,0.0474199
0.95,2.7,-129.5417,-0.0517282,0.0049117,0.0468164
0.95,2.75,-129.5413,-0.0508293,0.0045839,0.0462454
0.95,2.8,-129.5409,-0.0499788,0.0042742,0.0457046
0.95,2.85,-129.5405,-0.0491741,0.003982,0.045192
0.95,2.9,-129.5401,-0.0484127,0.0037068,0.0447059
0.95,2.95,-129.5398,-0.0476925,0.0034478,0.0442446
0.95,3.0,-129.5395,-0.047011,0.0032043,0.0438067
0.95,3.05,-129.5392,-0.046366,0.0029752,0.0433907
0.95,3.1,-129.5389,-0.0457552,0.0027598,0.0429954
0.95,3.15,-129.5386,-0.0451767,0.0025571,0.0426195
0.95,3.2,-129.5384,-0.0446285,0.0023665,0.0422619
0.95,3.25,-129.5382,-0.0441094,0.0021877,0.0419216
0.95,3.3,-129.538,-0.0436181,0.0020202,0.0415978
0.95,3.35,-129.5378,-0.0431535,0.0018638,0.0412897
0.95,3.4,-129.5376,-0.0427147,0.0017179,0.0409968
0.95,3.45,-129.5375,-0.0423001,0.0015819,0.0407182
0.95,3.5,-129.5373,-0.0419086,0.0014553,0.0404533
0.95,3.55,-129.5372,-0.0415388,0.0013374,0.0402013
0.95,3.6,-129.5371,-0.0411896,0.0012279,0.0399617
0.95,3.65,-129.537,-0.0408602,0.0011261,0.039734
0.95,3.7,-129.5369,-0.0405499,0.0010319,0.039518
0.95,3.75,-129.5368,-0.0402583,0.0009449,0.0393134
0.95,3.8,-129.5367,-0.0399846,0.0008646,0.0391199
0.95,3.85,-129.5366,-0.0397279,0.0007906,0.0389372
0.95,3.9,-129.5366,-0.039487,0.0007224,0.0387645
0.95,3.95,-129.5365,-0.0392615,0.0006596,0.0386019
0.95,4.0,-129.5364,-0.0390504,0.0006017,0.0384486
1.0,0.5,-129.3798,0.4232909,-0.5952157,0.1719248
1.0,0.55,-129.4285,0.2831672,-0.4432318,0.1600645
1.0,0.6,-129.465,0.1851943,-0.334321,0.1491267
1.0,0.65,-129.4926,0.1154343,-0.254429,0.1389947
1.0,0.7,-129.5137,0.0649677,-0.1945561,0.1295884
1.0,0.75,-129.5298,0.0280581,-0.1489197,0.1208616
1.0,0.8,-129.5421,0.0009363,-0.1137197,0.1127833
1.0,0.85,-129.5515,-0.0189892,-0.0863329,0.1053222
1.0,0.9,-129.5586,-0.0335757,-0.0648675,0.0984432
1.0,0.95,-129.5639,-0.0441852,-0.0479242,0.0921094
1.0,1.0,-129.5678,-0.0518188,-0.034465,0.0862838
1.0,1.05,-129.5705,-0.0572142,-0.0237155,0.0809298
1.0,1.1,-129.5723,-0.0609113,-0.0150995,0.0760108
1.0,1.15,-129.5734,-0.0633095,-0.0081809,0.0714905
1.0,1.2,-129.5739,-0.0647032,-0.0026296,0.0673329
1.0,1.25,-129.574,-0.0653145,0.0018115,0.063503
1.0,1.3,-129.5736,-0.0653131,0.0053455,0.0599675
1.0,1.35,-129.573,-0.0648284,0.0081326,0.0566957
1.0,1.4,-129.5721,-0.0639642,0.0103043,0.0536599
1.0,1.45,-129.571,-0.0628014,0.0119653,0.050836
1.0,1.5,-129.5699,-0.0614028,0.013199,0.0482038
1.0,1.55,-129.5686,-0.0598205,0.0140743,0.0457462
1.0,1.6,-129.5672,-0.0580956,0.0146462,0.0434493
1.0,1.65,-129.5658,-0.056261,0.0149591,0.0413019
1.0,1.7,-129.5644,-0.0543464,0.0150524,0.039294
1.0,1.75,-129.563,-0.0523792,0.014962,0.0374171
1.0,1.8,-129.5616,-0.0503826,0.0147193,0.0356633
1.0,1.85,-129.5602,-0.0483785,0.0143536,0.0340248
1.0,1.9,-129.5589,-0.0463876,0.0138935,0.0324941
1.0,1.95,-129.5576,-0.0444285,0.0133647,0.0310638
1.0,2.0,-129.5563,-0.0425158,0.012789,0.0297267
1.0,2.05,-129.5551,-0.0406608,0.0121848,0.028476
1.0,2.1,-129.554,-0.0388727,0.0115676,0.027305
1.0,2.15,-129.553,-0.0371583,0.0109504,0.0262079
1.0,2.2,-129.552,-0.0355218,0.0103426,0.0251791
1.0,2.25,-129.551,-0.0339641,0.0097504,0.0242136
1.0,2.3,-129.5501,-0.0324847,0.0091778,0.0233069
1.0,2.35,-129.5493,-0.0310827,0.0086278,0.0224549
1.0,2.4,-129.5485,-0.0297569,0.0081029,0.0216539
1.0,2.45,-129.5477,-0.0285052,0.0076044,0.0209007
1.0,2.5,-129.547,-0.0273245,0.0071324,0.0201921
1.0,2.55,-129.5464,-0.0262108,0.0066854,0.0195253
1.0,2.6,-129.5458,-0.0251599,0.0062621,0.0188977
1.0,2.65,-129.5452,-0.0241681,0.005861,0.0183071
1.0,2.7,-129.5447,-0.0232323,0.0054812,0.0177511
1.0,2.75,-129.5442,-0.02235,0.005122,0.0172279
1.0,2.8,-129.5437,-0.0215185,0.004783,0.0167355
1.0,2.85,-129.5433,-0.0207355,0.0044633,0.0162722
1.0,2.9,-129.5429,-0.0199986,0.0041622,0.0158364
1.0,2.95,-129.5425,-0.0193056,0.0038787,0.0154268
1.0,3.0,-129.5421,-0.0186543,0.0036119,0.0150424
1.0,3.05,-129.5418,-0.0180427,0.0033608,0.0146819
1.0,3.1,-129.5415,-0.0174687,0.0031245,0.0143442
1.0,3.15,-129.5412,-0.0169307,0.002902,0.0140286
1.0,3.2,-129.5409,-0.016427,0.0026927,0.0137342
1.0,3.25,-129.5407,-0.0159561,0.0024958,0.0134603
1.0,3.3,-129.5405,-0.0155172,0.0023109,0.0132063
1.0,3.35,-129.5403,-0.0151093,0.0021375,0.0129718
1.0,3.4,-129.5401,-0.0147317,0.0019753,0.0127563
1.0,3.45,-129.5399,-0.0143833,0.0018235,0.0125597
1.0,3.5,-129.5397,-0.0140634,0.0016817,0.0123816
1.0,3.55,-129.5396,-0.013771,0.0015491,0.0122219
1.0,3.6,-129.5394,-0.0135054,0.001425,0.0120804
1.0,3.65,-129.5393,-0.013266,0.0013088,0.0119572
1.0,3.7,-129.5392,-0.0130523,0.0012003,0.011852
1.0,3.75,-129.5391,-0.0128639,0.0010989,0.011765
1.0,3.8,-129.539,-0.0127005,0.0010044,0.011696
1.0,3.85,-129.5389,-0.0125617,0.0009165,0.0116452
1.0,3.9,-129.5388,-0.0124473,0.0008345,0.0116127
1.0,3.95,-129.5387,-0.0123568,0.000758,0.0115987
1.0,4.0,-129.5387,-0.0122896,0.0006864,0.0116032
1.05,0.5,-129.3939,0.4578411,-0.5843388,0.1264976
1.05,0.55,-129.4415,0.3158216,-0.4331736,0.117352
1.05,0.6,-129.4771,0.2161499,-0.3249701,0.1088201
1.05,0.65,-129.5038,0.1448815,-0.2457087,0.1008272
1.05,0.7,-129.5241,0.0930899,-0.1864287,0.0933388
1.05,0.75,-129.5395,0.0550202,-0.1413682,0.086348
1.05,0.8,-129.5512,0.0268747,-0.1067264,0.0798517
1.05,0.85,-129.5599,0.0060359,-0.0798726,0.0738366
1.05,0.9,-129.5664,-0.0093706,-0.0589092,0.0682799
1.05,0.95,-129.5712,-0.020718,-0.0424352,0.0631532
1.05,1.0,-129.5746,-0.0290147,-0.0294122,0.0584269
1.05,1.05,-129.5768,-0.0350049,-0.0190658,0.0540707
1.05,1.1,-129.5782,-0.0392348,-0.0108196,0.0500544
1.05,1.15,-129.5789,-0.0421099,-0.0042379,0.0463479
1.05,1.2,-129.5791,-0.0439303,0.0010087,0.0429215
1.05,1.25,-129.5788,-0.0449232,0.0051764,0.0397467
1.05,1.3,-129.5781,-0.0452626,0.0084656,0.0367969
1.05,1.35,-129.5772,-0.0450818,0.0110339,0.0340479
1.05,1.4,-129.5761,-0.0444881,0.0130093,0.0314788
1.05,1.45,-129.5748,-0.043565,0.0144931,0.0290719
1.05,1.5,-129.5733,-0.042378,0.0155651,0.0268129
1.05,1.55,-129.5718,-0.0409819,0.0162913,0.0246905
1.05,1.6,-129.5703,-0.0394204,0.0167244,0.022696
1.05,1.65,-129.5687,-0.037729,0.0169067,0.0208223
1.05,1.7,-129.5671,-0.0359401,0.0168767,0.0190633
1.05,1.75,-129.5655,-0.0340836,0.0166697,0.0174139
1.05,1.8,-129.5639,-0.0321856,0.0163169,0.0158687
1.05,1.85,-129.5624,-0.0302701,0.0158475,0.0144225
1.05,1.9,-129.5609,-0.02836,0.0152901,0.0130699
1.05,1.95,-129.5595,-0.0264758,0.0146704,0.0118053
1.05,2.0,-129.5582,-0.0246335,0.0140102,0.0106233
1.05,2.05,-129.5569,-0.0228457,0.0133273,0.0095183
1.05,2.1,-129.5556,-0.0211226,0.0126371,0.0084854
1.05,2.15,-129.5545,-0.0194718,0.011952,0.0075197
1.05,2.2,-129.5534,-0.0178981,0.011281,0.006617
1.05,2.25,-129.5524,-0.0164032,0.0106298,0.0057733
1.05,2.3,-129.5514,-0.0149872,0.0100021,0.004985
1.05,2.35,-129.5505,-0.0136494,0.0094005,0.0042488
1.05,2.4,-129.5496,-0.012389,0.0088271,0.0035619
1.05,2.45,-129.5488,-0.0112045,0.0082829,0.0029216
1.05,2.5,-129.548,-0.0100934,0.0077678,0.0023255
1.05,2.55,-129.5473,-0.0090518,0.0072802,0.0017716
1.05,2.6,-129.5467,-0.0080761,0.0068184,0.0012576
1.05,2.65,-129.546,-0.0071627,0.0063808,0.0007818
1.05,2.7,-129.5455,-0.0063089,0.0059664,0.0003425
1.05,2.75,-129.5449,-0.0055125,0.0055744,-6.19e-05
1.05,2.8,-129.5444,-0.0047712,0.0052041,-0.0004328
1.05,2.85,-129.5439,-0.0040829,0.0048545,-0.0007716
1.05,2.9,-129.5435,-0.0034454,0.0045247,-0.0010792
1.05,2.95,-129.5431,-0.0028566,0.0042136,-0.0013569
1.05,3.0,-129.5427,-0.0023145,0.0039203,-0.0016057
1.05,3.05,-129.5423,-0.0018171,0.0036435,-0.0018263
1.05,3.1,-129.542,-0.0013628,0.0033823,-0.0020194
1.05,3.15,-129.5417,-0.0009499,0.0031356,-0.0021857
1.05,3.2,-129.5414,-0.000577,0.0029027,-0.0023256
1.05,3.25,-129.5411,-0.0002427,0.0026828,-0.0024401
1.05,3.3,-129.5409,5.43e-05,0.0024755,-0.0025298
1.05,3.35,-129.5407,0.0003152,0.0022802,-0.0025954
1.05,3.4,-129.5405,0.0005413,0.0020962,-0.0026376
1.05,3.45,-129.5403,0.0007335,0.001923,-0.0026565
1.05,3.5,-129.5401,0.0008927,0.0017598,-0.0026526
1.05,3.55,-129.5399,0.0010202,0.0016061,-0.0026264
1.05,3.6,-129.5398,0.0011173,0.0014614,-0.0025787
