x,y,z,force1_x,force2_x,force3_x
1.75,1.05,-100.907973548,-0.060559085,0.075778153,-0.015219068
1.75,1.1,-100.900733578,-0.059416117,0.077160906,-0.017744789
1.75,1.15,-100.893444663,-0.056435896,0.076876086,-0.02044019
1.75,1.2,-100.886248255,-0.051951338,0.075250791,-0.023299452
1.75,1.25,-100.879258247,-0.04624679,0.072547285,-0.026300495
1.75,1.3,-100.872565588,-0.039589617,0.068992946,-0.029403329
1.75,1.35,-100.866240577,-0.03224655,0.06479988,-0.032553331
1.75,1.4,-100.860333898,-0.024482149,0.060171039,-0.03568889
1.75,1.45,-100.854877601,-0.016546745,0.055297041,-0.038750296
1.75,1.5,-100.849886581,-0.008662306,0.050348815,-0.041686509
1.75,1.55,-100.845360823,-0.001012035,0.045470444,-0.044458408
1.75,1.6,-100.841288062,0.006262403,0.040776751,-0.047039153
1.75,1.65,-100.83764664,0.013061133,0.036351815,-0.049412947
1.75,1.7,-100.83440831,0.019321606,0.032251637,-0.051573244
1.75,1.75,-100.831540729,0.025013498,0.028507429,-0.053520927
1.75,1.8,-100.829009651,0.030133639,0.025128957,-0.055262596
1.75,1.85,-100.826780707,0.034699038,0.022110056,-0.056809094
1.75,1.9,-100.824820683,0.038741066,0.019432945,-0.058174011
1.75,1.95,-100.823098459,0.042301092,0.017071793,-0.059372885
1.75,2.0,-100.821585556,0.04542434,0.014997207,-0.060421547
1.75,2.05,-100.820256327,0.048156974,0.013178881,-0.061335855
1.75,2.1,-100.819087982,0.050544186,0.011586866,-0.062131052
1.75,2.15,-100.818060483,0.052628134,0.01019319,-0.062821324
1.75,2.2,-100.817156289,0.05444675,0.008972929,-0.063419679
1.75,2.25,-100.816360084,0.056034003,0.007903893,-0.063937896
1.75,2.3,-100.815658533,0.057420117,0.006966304,-0.064386421
1.75,2.35,-100.815040043,0.058631513,0.006143063,-0.064774576
1.75,2.4,-100.814494518,0.059690875,0.005419668,-0.065110544
1.75,2.45,-100.81401313,0.060618015,0.004783507,-0.065401522
1.75,2.5,-100.813588171,0.061430256,0.004223482,-0.065653738
1.75,2.55,-100.807421977,0.087929388,0.002423656,-0.090353043
1.75,2.6,-100.807204273,0.088378032,0.002187273,-0.090565306
1.75,2.65,-100.807008107,0.088783602,0.001967857,-0.090751459
1.75,2.7,-100.806831866,0.089149746,0.001765475,-0.090915221
1.75,2.75,-100.806673948,0.089479572,0.001579991,-0.091059564
1.75,2.8,-100.806532766,0.089775765,0.001411141,-0.091186905
1.75,2.85,-100.806406785,0.090041255,0.001258016,-0.091299271
1.75,2.9,-100.806294579,0.090279046,0.00111937,-0.091398416
1.75,2.95,-100.806194835,0.090491804,0.000994083,-0.091485887
1.75,3.0,-100.806106329,0.090681653,0.000881366,-0.091563019
1.75,3.05,-100.806027911,0.090850516,0.000780393,-0.091630909
1.75,3.1,-100.805958523,0.091000539,0.000689994,-0.091690533
1.75,3.15,-100.805897224,0.091133835,0.000609006,-0.091742841
1.75,3.2,-100.810931908,0.066385867,0.000749362,-0.067135229
1.75,3.25,-100.805795575,0.091356954,0.000472071,-0.091829025
1.75,3.3,-100.805753738,0.091449641,0.000414629,-0.09186427
1.75,3.35,-100.810303781,0.067888604,-2.4063e-05,-0.067864541
1.75,3.4,-100.810708812,0.066807213,0.000454823,-0.067262036
1.75,3.45,-100.810668435,0.066884946,0.000400945,-0.067285891
1.75,3.5,-100.810632842,0.066953606,0.000353455,-0.067307061
1.75,3.55,-100.810601467,0.067014499,0.00031153,-0.067326029
1.75,3.6,-100.805592142,0.091814108,0.000183407,-0.091997515
1.75,3.65,-100.805576007,0.091851853,0.000158647,-0.0920105
1.75,3.7,-100.80556207,0.09188471,0.000136817,-0.092021527
1.75,3.75,-100.805550065,0.091913209,0.000117759,-0.092030968
1.75,3.8,-100.80553973,0.09193775,0.000101414,-0.092039164
1.75,3.85,-100.805530832,0.091959025,8.7245e-05,-0.09204627
1.75,3.9,-100.805523195,0.091977719,7.4634e-05,-0.092052353
1.75,3.95,-100.805516691,0.091994206,6.3257e-05,-0.092057463
1.75,4.0,-100.805511201,0.092008461,5.3178e-05,-0.092061639
1.8,0.5,-100.860188803,0.425555241,-0.42902091,0.003465669
1.8,0.55,-100.893233829,0.276964907,-0.279312476,0.002347569
1.8,0.6,-100.914350313,0.172491745,-0.173658306,0.001166561
1.8,0.65,-100.926995494,0.098246593,-0.098164753,-8.184e-05
1.8,0.7,-100.933563296,0.045205295,-0.043803429,-0.001401866
1.8,0.75,-100.935746286,0.007324295,-0.004526707,-0.002797588
1.8,0.8,-100.934762068,-0.01953391,0.023807505,-0.004273595
1.8,0.85,-100.931500104,-0.038252153,0.044088099,-0.005835946
1.8,0.9,-100.926619151,-0.05087128,0.058364201,-0.007492921
1.8,0.95,-100.92061308,-0.058856613,0.068111971,-0.009255359
1.8,1.0,-100.91385629,-0.063270711,0.074407275,-0.011136564
1.8,1.05,-100.906635836,-0.064886834,0.078038367,-0.013151533
1.8,1.1,-100.899174728,-0.064267971,0.07958307,-0.015315099
1.8,1.15,-100.891649081,-0.06182619,0.079464656,-0.017638466
1.8,1.2,-100.884200505,-0.057873099,0.077997049,-0.020123951
1.8,1.25,-100.876944535,-0.052665749,0.075424632,-0.022758882
1.8,1.3,-100.869975528,-0.046444878,0.071956177,-0.025511299
1.8,1.35,-100.863368755,-0.039459453,0.067790303,-0.02833085
1.8,1.4,-100.857180719,-0.031969777,0.063125813,-0.031156036
1.8,1.45,-100.851449228,-0.024233772,0.058158526,-0.033924753
1.8,1.5,-100.846194126,-0.016487272,0.053070528,-0.036583256
1.8,1.55,-100.841419172,-0.008928272,0.048019,-0.039090727
1.8,1.6,-100.83711466,-0.001711248,0.043131117,-0.041419869
1.8,1.65,-100.833260408,0.00505384,0.038501407,-0.043555247
1.8,1.7,-100.829828762,0.011296745,0.034194238,-0.045490983
1.8,1.75,-100.826787264,0.016981279,0.030247283,-0.047228562
1.8,1.8,-100.824101032,0.022099791,0.026675097,-0.048774888
1.8,1.85,-100.821734672,0.026665962,0.023474862,-0.050140824
1.8,1.9,-100.819653696,0.030708849,0.020630875,-0.051339724
1.8,1.95,-100.817825558,0.034268033,0.018118336,-0.052386369
1.8,2.0,-100.816220306,0.037387989,0.01590801,-0.053295999
1.8,2.05,-100.814810831,0.040114538,0.013969137,-0.054083675
1.8,2.1,-100.813572945,0.042492862,0.012270885,-0.054763746
1.8,2.15,-100.81248531,0.044565353,0.01078416,-0.055349513
1.8,2.2,-100.811529198,0.046370307,0.009482824,-0.055853131
1.8,2.25,-100.810688218,0.047942096,0.008343432,-0.056285528
1.8,2.3,-100.809948082,0.049311426,0.007344989,-0.056656415
1.8,2.35,-100.809296353,0.05050509,0.006469292,-0.056974382
1.8,2.4,-100.808722188,0.051546167,0.005700803,-0.05724697
1.8,2.45,-100.80821611,0.052454792,0.00502594,-0.057480732
1.8,2.5,-100.80776985,0.053248604,0.004432753,-0.057681358
1.8,2.55,-100.807376191,0.053942774,0.00391101,-0.057853784
1.8,2.6,-100.807028803,0.054550278,0.003451989,-0.058002267
1.8,2.65,-100.798651749,0.0840058,0.00213747,-0.08614327
1.8,2.7,-100.798460415,0.084384053,0.001915739,-0.086299792
1.8,2.75,-100.798289122,0.084725967,0.001713194,-0.08643916
1.8,2.8,-100.798136084,0.085034009,0.001529191,-0.086563199
1.8,2.85,-100.797999599,0.085310911,0.001362579,-0.08667349
1.8,2.9,-100.797878091,0.085559523,0.001211938,-0.086771462
1.8,2.95,-100.805502742,0.057163394,0.001451848,-0.058615242
1.8,3.0,-100.805373671,0.057381452,0.001283646,-0.058665097
1.8,3.05,-100.80525956,0.057574436,0.001134775,-0.058709211
1.8,3.1,-100.805158692,0.057745426,0.001003009,-0.058748435
1.8,3.15,-100.805069538,0.057896894,0.000886518,-0.058783412
1.8,3.2,-100.804990736,0.058031033,0.000783606,-0.058814639
1.8,3.25,-100.804921084,0.058150067,0.000692557,-0.058842625
1.8,3.3,-100.804859537,0.058255927,0.000611829,-0.058867756
1.8,3.35,-100.804805178,0.058350043,0.000540238,-0.058890281
1.8,3.4,-100.804305888,0.059436906,-5.8202e-05,-0.059378704
1.8,3.45,-100.804311247,0.059404626,-5.5415e-05,-0.059349211
1.8,3.5,-100.804316372,0.059375851,-5.3006e-05,-0.059322845
1.8,3.55,-100.804321242,0.059349263,-4.995e-05,-0.059299313
1.8,3.6,-100.804615425,0.058684433,0.0002889,-0.058973333
1.8,3.65,-100.797101382,0.087219778,0.000170801,-0.087390579
1.8,3.7,-100.797086385,0.08725483,0.000147172,-0.087402003
1.8,3.75,-100.797073471,0.087285102,0.000126708,-0.087411811
1.8,3.8,-100.797062347,0.087311131,0.000109189,-0.08742032
1.8,3.85,-100.797052766,0.087333732,9.3937e-05,-0.08742767
1.8,3.9,-100.797044545,0.087353637,8.0314e-05,-0.087433952
1.8,3.95,-100.797037548,0.087371259,6.7985e-05,-0.087439245
1.8,4.0,-100.797031655,0.0873866,5.7015e-05,-0.087443615
1.85,0.5,-100.860477413,0.425357334,-0.428029404,0.00267207
1.85,0.55,-100.89342605,0.276519063,-0.278263009,0.001743947
1.85,0.6,-100.914440464,0.171788349,-0.172546529,0.00075818
1.85,0.65,-100.926977489,0.097275703,-0.096986535,-0.000289168
1.85,0.7,-100.933430682,0.043956686,-0.042555116,-0.00140157
1.85,0.75,-100.935492275,0.005786775,-0.003204788,-0.002581987
1.85,0.8,-100.934379513,-0.021373813,0.025207328,-0.003833516
1.85,0.85,-100.930981375,-0.040411484,0.04557189,-0.005160405
1.85,0.9,-100.925955933,-0.053371521,0.059940452,-0.006568931
1.85,0.95,-100.919796129,-0.061723922,0.069791883,-0.008067961
1.85,1.0,-100.912875181,-0.066535416,0.076204606,-0.00966919
1.85,1.05,-100.905478751,-0.068581624,0.079968553,-0.011386929
1.85,1.1,-100.897828392,-0.068424047,0.081661079,-0.013237031
1.85,1.15,-100.890098973,-0.066466655,0.081700976,-0.015234321
1.85,1.2,-100.882431558,-0.063003839,0.080391676,-0.017387837
1.85,1.25,-100.874942442,-0.058266422,0.077960438,-0.019694016
1.85,1.3,-100.867728582,-0.052465195,0.074595152,-0.022129957
1.85,1.35,-100.860869742,-0.045825341,0.070476481,-0.02465114
1.85,1.4,-100.854428194,-0.038597871,0.065795024,-0.027197153
1.85,1.45,-100.848447725,-0.031046594,0.060750146,-0.029703553
1.85,1.5,-100.842953397,-0.023422064,0.055535639,-0.032113574
1.85,1.55,-100.837952914,-0.015938608,0.05032317,-0.034384562
1.85,1.6,-100.833439164,-0.008764601,0.045253427,-0.036488826
1.85,1.65,-100.829393401,-0.002020503,0.040431966,-0.038411462
1.85,1.7,-100.825788487,0.004215835,0.035931586,-0.040147421
1.85,1.75,-100.822591793,0.009902684,0.031796199,-0.041698883
1.85,1.8,-100.819767763,0.015028377,0.028044793,-0.04307317
1.85,1.85,-100.817279981,0.019603548,0.024677562,-0.04428111
1.85,1.9,-100.815092708,0.023655154,0.021680594,-0.045335749
1.85,1.95,-100.813172031,0.027221392,0.019029894,-0.046251286
1.85,2.0,-100.81148659,0.030345985,0.016696246,-0.047042231
1.85,2.05,-100.810007896,0.033074403,0.014648372,-0.047722775
1.85,2.1,-100.80871045,0.035451828,0.012854523,-0.04830635
1.85,2.15,-100.807571697,0.037520866,0.011284497,-0.048805363
1.85,2.2,-100.806571803,0.039320106,0.009910966,-0.049231071
1.85,2.25,-100.805693385,0.040884277,0.008709274,-0.049593551
1.85,2.3,-100.804921276,0.042244439,0.00765729,-0.049901729
1.85,2.35,-100.804242262,0.043427711,0.00673576,-0.050163471
1.85,2.4,-100.803644816,0.044457496,0.005928152,-0.050385648
1.85,2.45,-100.803118873,0.045354237,0.005219987,-0.050574224
1.85,2.5,-100.80265565,0.046135816,0.00459855,-0.050734366
1.85,2.55,-100.802247487,0.046817621,0.004052924,-0.050870544
1.85,2.6,-100.790955441,0.078913623,0.002561557,-0.08147518
1.85,2.65,-100.790725917,0.079344369,0.002300547,-0.081644916
1.85,2.7,-100.79052001,0.079735646,0.002061474,-0.08179712
1.85,2.75,-100.790335694,0.080090178,0.001843377,-0.081933555
1.85,2.8,-100.800824817,0.049136987,0.002169777,-0.051306764
1.85,2.85,-100.800631998,0.04944464,0.001916963,-0.051361603
1.85,2.9,-100.800461617,0.049715232,0.001694176,-0.051409408
1.85,2.95,-100.800311016,0.049953657,0.001497683,-0.05145134
1.85,3.0,-100.798949456,0.052630829,-0.000195005,-0.052435824
1.85,3.05,-100.798966878,0.052541603,-0.000174184,-0.052367419
1.85,3.1,-100.798982463,0.0524633,-0.000156224,-0.052307076
1.85,3.15,-100.798996497,0.052395085,-0.000141305,-0.052253779
1.85,3.2,-100.799009237,0.052335223,-0.000128608,-0.052206615
1.85,3.25,-100.799020822,0.05228151,-0.00011665,-0.05216486
1.85,3.3,-100.799031295,0.052233146,-0.000105189,-0.052127956
1.85,3.35,-100.799040748,0.052190556,-9.5211e-05,-0.052095346
1.85,3.4,-100.799049354,0.052153805,-8.7322e-05,-0.052066483
1.85,3.45,-100.799057309,0.052122191,-8.1316e-05,-0.052040875
1.85,3.5,-100.799064747,0.052094249,-7.6134e-05,-0.052018115
1.85,3.55,-100.799071678,0.052068339,-7.0445e-05,-0.051997894
1.85,3.6,-100.799078051,0.052044474,-6.4496e-05,-0.051979978
1.85,3.65,-100.799083892,0.052023424,-5.9334e-05,-0.05196409
1.85,3.7,-100.799089307,0.052005457,-5.5501e-05,-0.051949955
1.85,3.75,-100.799094421,0.051990274,-5.2934e-05,-0.05193734
1.85,3.8,-100.79909933,0.051977024,-5.0982e-05,-0.051926042
1.85,3.85,-100.799104038,0.051964409,-4.849e-05,-0.05191592
1.85,3.9,-100.79910846,0.051951933,-4.5025e-05,-0.051906908
1.85,3.95,-100.799112544,0.05194039,-4.1482e-05,-0.051898908
1.85,4.0,-100.799251361,0.051667391,0.000109262,-0.051776653
1.9,0.5,-100.860698624,0.425175099,-0.427209183,0.002034084
1.9,0.55,-100.893567256,0.276125396,-0.277389107,0.001263711
1.9,0.6,-100.914496416,0.171175393,-0.171615269,0.000439876
1.9,0.65,-100.926942608,0.096435145,-0.095994642,-0.000440503
1.9,0.7,-100.93329911,0.042879843,-0.04149996,-0.001379883
1.9,0.75,-100.935257927,0.004464234,-0.002084072,-0.002380161
1.9,0.8,-100.934036068,-0.022953154,0.026396454,-0.0034433
1.9,0.85,-100.930522177,-0.042261604,0.046833815,-0.00457221
1.9,0.9,-100.92537381,-0.055510193,0.061281791,-0.005771598
1.9,0.95,-100.91908316,-0.064173444,0.071221983,-0.007048539
1.9,1.0,-100.912022421,-0.069322805,0.077735759,-0.008412954
1.9,1.05,-100.904475963,-0.071737912,0.081615735,-0.009877824
1.9,1.1,-100.896663838,-0.071981878,0.083440704,-0.011458826
1.9,1.15,-100.888759415,-0.07045504,0.083627819,-0.013172779
1.9,1.2,-100.88090264,-0.067439462,0.082473273,-0.01503381
1.9,1.25,-100.873209747,-0.063142579,0.080189262,-0.017046683
1.9,1.3,-100.865779405,-0.057743572,0.076941746,-0.019198173
1.9,1.35,-100.858695246,-0.051437975,0.072889094,-0.02145112
1.9,1.4,-100.852025157,-0.04446144,0.068208784,-0.023747344
1.9,1.45,-100.845819116,-0.037080953,0.063101246,-0.026020293
1.9,1.5,-100.840107701,-0.02956248,0.057772374,-0.028209895
1.9,1.55,-100.834902741,-0.022138602,0.052409965,-0.030271362
1.9,1.6,-100.830199767,-0.014993023,0.047169592,-0.03217657
1.9,1.65,-100.825981408,-0.008257184,0.042168453,-0.033911269
1.9,1.7,-100.822220958,-0.002016437,0.037487793,-0.035471357
1.9,1.75,-100.818885549,0.003682294,0.033177465,-0.036859759
1.9,1.8,-100.815938916,0.00882364,0.029260515,-0.038084155
1.9,1.85,-100.813343619,0.01341557,0.025739765,-0.039155336
1.9,1.9,-100.811062704,0.017483164,0.022602813,-0.040085977
1.9,1.95,-100.80906095,0.021063412,0.019826254,-0.040889666
1.9,2.0,-100.807305655,0.02419937,0.017380779,-0.041580149
1.9,2.05,-100.805767033,0.026936258,0.01523451,-0.042170769
1.9,2.1,-100.804418357,0.029319305,0.013354768,-0.042674074
1.9,2.15,-100.803235943,0.031391335,0.011710253,-0.043101588
1.9,2.2,-100.802198932,0.033191238,0.010272474,-0.043463712
1.9,2.25,-100.801289031,0.034754078,0.009015627,-0.043769706
1.9,2.3,-100.800490261,0.036111237,0.007916504,-0.044027741
1.9,2.35,-100.799788701,0.037290131,0.006954849,-0.044244979
1.9,2.4,-100.799172207,0.038314438,0.006113209,-0.044427647
1.9,2.45,-100.798630175,0.039204847,0.005376297,-0.044581144
1.9,2.5,-100.79815336,0.039979462,0.004730683,-0.044710145
1.9,2.55,-100.797733696,0.040653869,0.004164788,-0.044818657
1.9,2.6,-100.797364134,0.041241447,0.003668634,-0.044910081
1.9,2.65,-100.797038505,0.041753828,0.003233475,-0.044987304
1.9,2.7,-100.79675142,0.042201246,0.002851539,-0.045052785
1.9,2.75,-100.796498183,0.042592607,0.002515978,-0.045108585
1.9,2.8,-100.796274696,0.042935472,0.00222091,-0.045156382
1.9,2.85,-100.796077375,0.04323623,0.001961329,-0.045197559
1.9,2.9,-100.795903079,0.043500391,0.001732874,-0.045233265
1.9,2.95,-100.795749053,0.043732813,0.001531638,-0.045264451
1.9,3.0,-100.795612894,0.043937753,0.001354129,-0.045291882
1.9,3.05,-100.795492507,0.044118832,0.001197351,-0.045316183
1.9,3.1,-100.795386053,0.044279028,0.001058828,-0.045337856
1.9,3.15,-100.795291908,0.04442078,0.000936482,-0.045357262
1.9,3.2,-100.795208633,0.044546267,0.000828429,-0.045374696
1.9,3.25,-100.795134965,0.0446576,0.000732854,-0.045390454
1.9,3.3,-100.795069802,0.044756622,0.000648153,-0.045404775
1.9,3.35,-100.795012179,0.044844739,0.000573059,-0.045417797
1.9,3.4,-100.794961239,0.04492313,0.000506548,-0.045429678
1.9,3.45,-100.794916214,0.04499286,0.000447726,-0.045440586
1.9,3.5,-100.794876415,0.045054795,0.00039578,-0.045450575
1.9,3.55,-100.794841231,0.045109721,0.000349891,-0.045459612
1.9,3.6,-100.794810131,0.045158704,0.000309189,-0.045467893
1.9,3.65,-100.794782662,0.045202564,0.00027296,-0.045475524
1.9,3.7,-100.781415661,0.078375448,0.000169083,-0.078544531
1.9,3.75,-100.78140082,0.078409444,0.000145668,-0.078555112
1.9,3.8,-100.781388028,0.078438677,0.000125583,-0.07856426
1.9,3.85,-100.78137701,0.078464123,0.000108001,-0.078572124
1.9,3.9,-100.794686848,0.045359184,0.000145929,-0.045505113
1.9,3.95,-100.794673885,0.045380797,0.000128802,-0.045509599
1.9,4.0,-100.794662447,0.045400014,0.000113604,-0.045513618
1.95,0.5,-100.856821115,0.413244818,-0.426187453,0.012942634
1.95,0.55,-100.893668322,0.275767061,-0.276660465,0.000893404
1.95,0.6,-100.914526159,0.170630489,-0.170833788,0.0002033
1.95,0.65,-100.926895923,0.095696418,-0.095158014,-0.000538405
1.95,0.7,-100.933170702,0.04193973,-0.040606524,-0.001333206
1.95,0.75,-100.935042363,0.003314627,-0.001132426,-0.002182201
1.95,0.8,-100.933727766,-0.02432157,0.02740821,-0.00308664
1.95,0.85,-100.930115321,-0.0438602,0.04790882,-0.004048621
1.95,0.9,-100.924862198,-0.057353554,0.062425191,-0.005071637
1.95,0.95,-100.918459994,-0.066280046,0.072441357,-0.006161311
1.95,1.0,-100.911280048,-0.07171585,0.079041672,-0.007325822
1.95,1.05,-100.903605581,-0.074445465,0.083021951,-0.008576486
1.95,1.1,-100.895655206,-0.075035766,0.084963739,-0.009927973
1.95,1.15,-100.88760067,-0.073887381,0.085285011,-0.01139763
1.95,1.2,-100.879580411,-0.071275192,0.084278123,-0.01300293
1.95,1.25,-100.871709874,-0.067387805,0.082143395,-0.014755591
1.95,1.3,-100.864088515,-0.062373325,0.079025375,-0.01665205
1.95,1.35,-100.856803073,-0.056392432,0.075056404,-0.018663972
1.95,1.4,-100.849926764,-0.049658022,0.070395026,-0.020737004
1.95,1.45,-100.843515937,-0.04243632,0.065239204,-0.022802885
1.95,1.5,-100.837607027,-0.035009408,0.059807134,-0.024797726
1.95,1.55,-100.832216208,-0.027630429,0.054304653,-0.026674224
1.95,1.6,-100.827341687,-0.020499985,0.048903806,-0.028403822
1.95,1.65,-100.822967406,-0.013761067,0.043734103,-0.029973036
1.95,1.7,-100.819066999,-0.007506426,0.038885218,-0.031378792
1.95,1.75,-100.815607284,-0.001787771,0.034412572,-0.032624802
1.95,1.8,-100.812551253,0.00337626,0.030342827,-0.033719087
1.95,1.85,-100.809860454,0.007991278,0.026681063,-0.034672341
1.95,1.9,-100.807496754,0.012080715,0.023416099,-0.035496813
1.95,1.95,-100.805423673,0.015680504,0.02052494,-0.036205444
1.95,2.0,-100.803607255,0.01883312,0.017978081,-0.036811201
1.95,2.05,-100.802016487,0.02158359,0.015743001,-0.037326591
1.95,2.1,-100.8006235,0.023977235,0.013786084,-0.037763319
1.95,2.15,-100.799403557,0.026057125,0.012074953,-0.038132078
1.95,2.2,-100.798334858,0.027862481,0.010579989,-0.03844247
1.95,2.25,-100.79739827,0.02942871,0.009274292,-0.038703002
1.95,2.3,-100.796577076,0.030787515,0.008133628,-0.038921143
1.95,2.35,-100.79585671,0.031966606,0.007136791,-0.039103397
1.95,2.4,-100.795224467,0.032989916,0.006265478,-0.039255394
1.95,2.45,-100.79466926,0.033878339,0.00550366,-0.039381999
1.95,2.5,-100.794181423,0.034650162,0.004837242,-0.039487404
1.95,2.55,-100.793752536,0.035321152,0.00425403,-0.039575182
1.95,2.6,-100.793375241,0.03590485,0.003743517,-0.039648367
1.95,2.65,-100.793043114,0.036413021,0.003296514,-0.039709535
1.95,2.7,-100.792750547,0.036856008,0.002904856,-0.039760864
1.95,2.75,-100.792492661,0.03724284,0.002561316,-0.039804156
1.95,2.8,-100.79226521,0.037581199,0.002259692,-0.039840891
1.95,2.85,-100.792064487,0.037877556,0.001994724,-0.03987228
1.95,2.9,-100.79188725,0.03813746,0.001761865,-0.039899325
1.95,2.95,-100.791730661,0.038365821,0.001557027,-0.039922849
1.95,3.0,-100.791592249,0.038566973,0.001376535,-0.039943508
1.95,3.05,-100.791469866,0.038744541,0.001217259,-0.0399618
1.95,3.1,-100.791361633,0.038901467,0.001076638,-0.039978105
1.95,3.15,-100.791265892,0.039040248,0.000952505,-0.039992753
1.95,3.2,-100.791181178,0.039163114,0.000842906,-0.04000602
1.95,3.25,-100.791106205,0.039272083,0.000746018,-0.040018102
1.95,3.3,-100.791039852,0.039368953,0.000660198,-0.040029151
1.95,3.35,-100.79098114,0.039455232,0.000584086,-0.040039318
1.95,3.4,-100.790929204,0.039532046,0.00051664,-0.040048686
1.95,3.45,-100.790883264,0.039600273,0.000457006,-0.040057279
1.95,3.5,-100.790842623,0.039660877,0.000404314,-0.040065191
1.95,3.55,-100.790806669,0.039714838,0.000357675,-0.040072512
1.95,3.6,-100.790774867,0.039762934,0.000316301,-0.040079235
